-4795312500000094.0,2.9677396228384315e-25,2.966473314239262e-30
-4785322265625094.0,2.482320319595522e-25,3.169739536425834e-30
-4775332031250093.0,1.8565358236239775e-25,3.1485027669436553e-30
-4765341796875093.0,1.5265471350843336e-25,2.5787505799789043e-30
-4755351562500093.0,1.087203136026525e-25,2.4707464380409645e-30
-4745361328125093.0,7.469372917371923e-26,2.6242579431550026e-30
-4735371093750093.0,4.932755578702198e-26,4.0022209001272595e-30
-4725380859375092.0,5.0163849138454565e-26,5.413707614639242e-30
-4715390625000092.0,7.194483875501163e-26,6.985683629952263e-30
-4705400390625092.0,1.0274746294993816e-25,9.052931447831821e-30
-4695410156250092.0,1.114248050225442e-25,1.1345556852016176e-29
-4685419921875092.0,1.4045549205039496e-25,1.344989080070909e-29
-4675429687500091.0,1.3952561490202764e-25,1.6334109556007554e-29
-4665439453125091.0,1.522858150701052e-25,1.9664641775655605e-29
-4655449218750091.0,1.352254629280957e-25,2.3032793415529225e-29
-4645458984375091.0,1.0197059891994796e-25,2.6579333919053154e-29
-4635468750000091.0,8.284942439725546e-26,2.9454792506940214e-29
-4625478515625090.0,6.807264841905043e-26,3.068349131269487e-29
-4615488281250090.0,5.417715628955706e-26,2.978062522728108e-29
-4605498046875090.0,5.1360721026530086e-26,2.6251074139342896e-29
-4595507812500090.0,4.268906505316198e-26,2.134173979990541e-29
-4585517578125090.0,3.890670914165596e-26,1.5831859957754014e-29
-4575527343750089.0,3.4118791893151305e-26,1.1419352255791581e-29
-4565537109375089.0,2.5609805984264015e-26,7.048163817487948e-30
-4555546875000089.0,1.349672874298335e-26,3.6751746501017e-30
-4545556640625089.0,1.0740080578109787e-27,2.9276403643289912e-30
-4535566406250089.0,7.304064661211732e-28,5.6944880454357686e-30
-4525576171875088.0,2.3508630690191795e-27,1.0970308349651434e-29
-4515585937500088.0,8.563201987049778e-27,1.73704639067379e-29
-4505595703125088.0,1.644400513413755e-26,2.2486705057416044e-29
-4495605468750088.0,2.3413885088588577e-26,2.5340964798623576e-29
-4485615234375087.5,3.378172496108472e-26,2.7066566087458587e-29
-4475625000000087.5,3.304732074229909e-26,2.9707206681356974e-29
-4465634765625087.5,3.636037071539294e-26,3.268278146823146e-29
-4455644531250087.0,3.8148528399660625e-26,3.8078134446389666e-29
-4445654296875087.0,5.410397202396873e-26,3.968417461918014e-29
-4435664062500086.5,7.155726977391493e-26,3.742828930023499e-29
-4425673828125086.5,1.0128040485678538e-25,3.3517689891302276e-29
-4415683593750086.5,1.340899385180279e-25,2.841843815620987e-29
-4405693359375086.0,1.3744943998583538e-25,2.364016502271955e-29
-4395703125000086.0,1.3443619327893467e-25,2.066553830591124e-29
-4385712890625085.5,1.1356729905785302e-25,1.8389828841882505e-29
-4375722656250085.5,1.0473249250410808e-25,1.6631424328758065e-29
-4365732421875085.5,5.992706380150131e-26,1.311173316950803e-29
-4355742187500085.0,2.1774481812946506e-26,8.893086834675778e-30
-4345751953125085.0,6.976017489795912e-27,4.991399284365049e-30
-4335761718750085.0,2.7847485061217917e-27,2.439431683755411e-30
-4325771484375084.5,1.1660506230766825e-26,1.9529579714029203e-30
-4315781250000084.5,3.787338327736404e-26,2.297676247461865e-30
-4305791015625084.0,6.558038685969781e-26,3.8962740702329045e-30
-4295800781250084.0,9.896399577607771e-26,6.322527580068571e-30
-4285810546875084.0,1.3341029537807698e-25,9.30655915193328e-30
-4275820312500083.5,1.787207866378182e-25,1.1956614081588732e-29
-4265830078125083.5,2.154172790143236e-25,1.140854425703726e-29
-4255839843750083.0,2.442598478123122e-25,8.941779713274203e-30
-4245849609375083.0,2.67308538494194e-25,4.394494370705227e-30
-4235859375000083.0,2.956767635470139e-25,9.181110520777834e-31
-4225869140625082.5,3.1036680933387764e-25,2.3514033781116462e-31
-4215878906250082.5,3.217348881270109e-25,3.257805764872246e-30
-4205888671875082.0,3.1723356194425847e-25,9.241682717305352e-30
-4195898437500082.0,2.78611794524995e-25,1.7004063268265678e-29
-4185908203125082.0,2.698375855837709e-25,2.4137408811023718e-29
-4175917968750081.5,2.378655051369738e-25,2.595089619499256e-29
-4165927734375081.5,2.1062897839434164e-25,2.3169410312064136e-29
-4155937500000081.0,1.892007307451057e-25,1.785383742997402e-29
-4145947265625081.0,1.7098880893929417e-25,1.3172343288838197e-29
-4135957031250081.0,1.621938671515537e-25,1.3401766764150363e-29
-4125966796875080.5,1.561047859116704e-25,1.7942226002242927e-29
-4115976562500080.5,1.7148403309206144e-25,2.853388464816723e-29
-4105986328125080.5,1.6855690222861688e-25,3.9329454203923107e-29
-4095996093750080.0,1.6418960498838449e-25,4.9357447272707475e-29
-4086005859375080.0,1.5265260285532808e-25,5.612962552375853e-29
-4076015625000079.5,1.5839677933968904e-25,5.72462245248894e-29
-4066025390625079.5,1.3939867832946799e-25,5.263992182070145e-29
-4056035156250079.5,1.214751231563835e-25,4.4343294306754383e-29
-4046044921875079.0,9.18639575517176e-26,3.366848991602707e-29
-4036054687500079.0,8.071926034189753e-26,2.6747151801465676e-29
-4026064453125078.5,7.30662299987552e-26,2.203209597998748e-29
-4016074218750078.5,6.886432939106864e-26,2.2588840645644406e-29
-4006083984375078.5,8.328555091740618e-26,2.728503935350649e-29
-3996093750000078.0,1.1326695007027547e-25,3.500320191658072e-29
-3986103515625078.0,1.5836483726100242e-25,4.445474942373317e-29
-3976113281250077.5,2.1654174206861497e-25,5.53010122859271e-29
-3966123046875077.5,2.8830507043175484e-25,6.834717692965888e-29
-3956132812500077.5,3.74536232278725e-25,8.015488712665515e-29
-3946142578125077.0,4.33237768943401e-25,9.286795683333926e-29
-3936152343750077.0,4.86298938879708e-25,1.033933074588357e-28
-3926162109375077.0,5.303564762973228e-25,1.117747777630042e-28
-3916171875000076.5,5.57700237108849e-25,1.183122571213687e-28
-3906181640625076.5,5.609260690016301e-25,1.224880933523631e-28
-3896191406250076.0,5.280867878682952e-25,1.2166891281914622e-28
-3886201171875076.0,4.852885932660296e-25,1.1605274484187666e-28
-3876210937500076.0,4.460773988076516e-25,1.0293699185528806e-28
-3866220703125075.5,3.8669077240605376e-25,8.17115636612754e-29
-3856230468750075.5,3.153077211305663e-25,5.554343617202159e-29
-3846240234375075.0,2.66360077663696e-25,3.050909915691726e-29
-3836250000000075.0,2.4125202388672682e-25,1.3279667040631745e-29
-3826259765625075.0,2.1438313597915752e-25,4.030459835974484e-30
-3816269531250074.5,2.0220616674862126e-25,2.4533450031479248e-30
-3806279296875074.5,2.3273312928190124e-25,5.857357157336417e-30
-3796289062500074.0,2.6687374771791376e-25,1.1000260487717229e-29
-3786298828125074.0,3.363859081145089e-25,1.6064914252670242e-29
-3776308593750074.0,4.453896753611128e-25,2.0205516645466385e-29
-3766318359375073.5,5.379402076193735e-25,2.356155369785381e-29
-3756328125000073.5,6.4889415531345465e-25,2.634053909055505e-29
-3746337890625073.0,7.56961976411505e-25,2.906362202017452e-29
-3736347656250073.0,8.47718904420088e-25,3.1118134579768584e-29
-3726357421875073.0,8.93919849536528e-25,3.270638571512128e-29
-3716367187500072.5,8.783440456352275e-25,3.3639587760831446e-29
-3706376953125072.5,8.596355581431886e-25,3.416432773592381e-29
-3696386718750072.5,8.416575396211279e-25,3.245633346751678e-29
-3686396484375072.0,7.502309072857491e-25,2.9437845950237855e-29
-3676406250000072.0,6.895593294315235e-25,2.375104085784463e-29
-3666416015625071.5,5.872753617930956e-25,1.675735390731912e-29
-3656425781250071.5,4.980496539903175e-25,1.0438848490559856e-29
-3646435546875071.5,4.006838250904148e-25,6.44724255893927e-30
-3636445312500071.0,3.2034168871970052e-25,4.777470832533141e-30
-3626455078125071.0,2.539057450605099e-25,6.091705481175932e-30
-3616464843750070.5,1.9672770308743377e-25,7.780123825052394e-30
-3606474609375070.5,1.4495996119629298e-25,9.785926077654052e-30
-3596484375000070.5,1.1225181726374808e-25,1.16457010225458e-29
-3586494140625070.0,8.383832970709726e-26,1.3838139478478927e-29
-3576503906250070.0,6.928115770593868e-26,1.6428853259998246e-29
-3566513671875069.5,4.428600232971924e-26,1.7650598704774575e-29
-3556523437500069.5,2.244577757618352e-26,1.8457733601376838e-29
-3546533203125069.5,6.474491835212363e-27,1.8488881260553263e-29
-3536542968750069.0,1.1427904089882556e-27,1.6849043639602598e-29
-3526552734375069.0,7.951261405389036e-27,1.576295086050475e-29
-3516562500000069.0,2.0225004032503722e-26,1.4024797279079317e-29
-3506572265625068.5,5.010816453745857e-26,1.358695620233063e-29
-3496582031250068.5,8.093226259080869e-26,1.3063527453902717e-29
-3486591796875068.0,1.0639625719524998e-25,1.4107317053209276e-29
-3476601562500068.0,1.2280494598892087e-25,1.5227693701880446e-29
-3466611328125068.0,1.425461759094438e-25,1.8320753257798038e-29
-3456621093750067.5,1.3811423737482682e-25,2.203460894567736e-29
-3446630859375067.5,1.2458542697404725e-25,2.5275066266816376e-29
-3436640625000067.0,9.069946340236388e-26,2.7242779755018396e-29
-3426650390625067.0,7.593224215416836e-26,2.746290506962043e-29
-3416660156250067.0,5.729228408250552e-26,2.733152266916675e-29
-3406669921875066.5,3.660164998016272e-26,2.594363520971131e-29
-3396679687500066.5,2.90481767094912e-26,2.479549696880875e-29
-3386689453125066.0,2.445256319998666e-26,2.511351685950228e-29
-3376699218750066.0,2.2722780294945252e-26,2.680042121649728e-29
-3366708984375066.0,2.152741656341792e-26,2.854962467403818e-29
-3356718750000065.5,2.4025393612578123e-26,2.9534151608936763e-29
-3346728515625065.5,3.130143127064287e-26,3.145238479881272e-29
-3336738281250065.0,3.048582114919841e-26,3.0610614536469213e-29
-3326748046875065.0,4.361904861202684e-26,2.8923197502720966e-29
-3316757812500065.0,5.803214875836465e-26,2.65895398859298e-29
-3306767578125064.5,7.545962289928995e-26,2.4162840763405748e-29
-3296777343750064.5,9.397152838802943e-26,2.2214756046646744e-29
-3286787109375064.5,1.3477176236544158e-25,2.0649288475913193e-29
-3276796875000064.0,1.7966819582582961e-25,1.936202217086393e-29
-3266806640625064.0,1.7621631034667677e-25,1.9483061667445947e-29
-3256816406250063.5,1.7762204103763254e-25,1.7771584608475607e-29
-3246826171875063.5,1.6701686330339263e-25,1.7290922743738753e-29
-3236835937500063.5,1.6111597903177328e-25,1.523324721469737e-29
-3226845703125063.0,1.3509062839674756e-25,1.1973348093831994e-29
-3216855468750063.0,1.3510713334983522e-25,8.469918218329474e-30
-3206865234375062.5,1.1961322246416478e-25,4.521739715089833e-30
-3196875000000062.5,7.892800892072344e-26,2.1832620773238494e-30
-3186884765625062.5,5.292537656716176e-26,1.0849518695724234e-30
-3176894531250062.0,4.3449355099356964e-26,2.3092008770618337e-30
-3166904296875062.0,1.8338638192026491e-26,5.951780618160874e-30
-3156914062500061.5,1.352160633709321e-26,1.2219293946175061e-29
-3146923828125061.5,7.983048718569266e-27,2.047658845586514e-29
-3136933593750061.5,1.13729594121455e-26,2.977828287929346e-29
-3126943359375061.0,1.5227446768512968e-26,3.6844274826703106e-29
-3116953125000061.0,1.519248600765992e-26,4.361050700817411e-29
-3106962890625060.5,2.169519973155163e-26,4.822313436341067e-29
-3096972656250060.5,2.759822324315525e-26,5.283701019676901e-29
-3086982421875060.5,2.4769886318780955e-26,5.636330959751413e-29
-3076992187500060.0,2.3171647651264573e-26,5.931326498332425e-29
-3067001953125060.0,2.0503099804803673e-26,6.021715480344125e-29
-3057011718750060.0,2.024150727779619e-26,5.99025348081626e-29
-3047021484375059.5,1.5835670453576683e-26,5.635197611182455e-29
-3037031250000059.5,1.0990283749213749e-26,5.15143989063893e-29
-3027041015625059.0,9.464456482131306e-27,4.672568384496266e-29
-3017050781250059.0,6.5549713936251e-27,4.1628157508926544e-29
-3007060546875059.0,3.427031199055072e-27,3.6500627295091177e-29
-2997070312500058.5,4.330743437849261e-27,3.164746491623364e-29
-2987080078125058.5,7.773699704395557e-27,2.715182344597097e-29
-2977089843750058.0,1.2009984918084141e-26,2.3489933615824795e-29
-2967099609375058.0,2.6194868436435107e-26,1.9351816262091336e-29
-2957109375000058.0,3.51582012106224e-26,1.5200802492208033e-29
-2947119140625057.5,5.084764646419723e-26,1.0601685454748664e-29
-2937128906250057.5,6.295591716754088e-26,6.686751824200008e-30
-2927138671875057.0,8.065077749077149e-26,3.463095198612164e-30
-2917148437500057.0,1.0650652500767438e-25,1.5688723099379001e-30
-2907158203125057.0,1.1682907950466024e-25,1.0825079641265313e-30
-2897167968750056.5,1.5232591953970168e-25,1.0736767261815979e-30
-2887177734375056.5,1.5088753351870256e-25,1.5454433605860909e-30
-2877187500000056.0,1.3948009887964712e-25,2.8258055545637934e-30
-2867197265625056.0,1.4440804762839416e-25,3.8717844890844956e-30
-2857207031250056.0,1.3644137827659113e-25,6.766360590043987e-30
-2847216796875055.5,1.3772168025312436e-25,7.943174213603334e-30
-2837226562500055.5,1.387482267340979e-25,1.0547404363920633e-29
-2827236328125055.5,1.3261762701750543e-25,1.0682527137633146e-29
-2817246093750055.0,1.1717543931096797e-25,7.78957116841921e-30
-2807255859375055.0,1.0040236837393112e-25,8.304095186545225e-30
-2797265625000054.5,9.363929261940298e-26,2.870025637161186e-30
-2787275390625054.5,7.739644278306844e-26,2.477026408882453e-30
-2777285156250054.5,6.120917617160094e-26,6.165649906695894e-30
-2767294921875054.0,4.4243257954420867e-26,3.557324513221771e-30
-2757304687500054.0,3.6182352025420947e-26,1.0864758749365515e-29
-2747314453125053.5,2.5576093554566555e-26,2.865371691450517e-29
-2737324218750053.5,1.574315817845394e-26,7.92115283259357e-30
-2727333984375053.5,1.4541517764948957e-26,6.132268763620699e-29
-2717343750000053.0,1.5855345119495706e-26,2.6054498201657136e-29
-2707353515625053.0,1.833749626244193e-26,4.1956176003472596e-29
-2697363281250052.5,2.1648297625390045e-26,9.835861529545352e-29
-2687373046875052.5,2.3817192849429455e-26,7.044891232722552e-30
-2677382812500052.5,1.8749076062033805e-26,1.4554032731671503e-28
-2667392578125052.0,1.8150868949601694e-26,1.0778034204333411e-28
-2657402343750052.0,2.2919576335346087e-26,2.214004991387864e-28
-2647412109375052.0,1.568794209951297e-26,3.073335557661912e-28
-2637421875000051.5,2.136778160719333e-26,5.9837047299385115e-28
-2627431640625051.5,3.445359984302845e-26,8.800281894517283e-28
-2617441406250051.0,2.3252464910790982e-26,1.2088350876713285e-27
-2607451171875051.0,4.951378814349719e-26,2.769099295335977e-27
-2597460937500051.0,6.281245008013813e-26,3.0137507663736568e-27
-2587470703125050.5,2.954846182991819e-26,5.813930627851894e-27
-2577480468750050.5,1.0632339948988613e-25,1.0221971917197614e-26
-2567490234375050.0,8.949078062493854e-26,1.2593294549569141e-26
-2557500000000050.0,1.9487247769180196e-26,2.407102175947516e-26
-2547509765625050.0,1.784472968017935e-25,3.7768920408315875e-26
-2537519531250049.5,1.2441812776302372e-25,5.38674459297213e-26
-2527529296875049.5,2.377471839462493e-26,9.341071026018769e-26
-2517539062500049.0,3.8545672156186717e-25,1.4439736868979398e-25
-2507548828125049.0,2.5593913360305158e-25,2.1950964664122845e-25
-2497558593750049.0,1.5958909332050545e-25,3.564558399169661e-25
-2487568359375048.5,1.0865541551700472e-24,5.562986528445458e-25
-2477578125000048.5,9.555136844197596e-25,8.560795709352965e-25
-2467587890625048.0,8.1210056700614495e-25,1.354830577063448e-24
-2457597656250048.0,3.145408043078303e-24,2.1165146081896345e-24
-2447607421875048.0,3.2672091137059258e-24,3.2534819328181683e-24
-2437617187500047.5,4.168505846535874e-24,5.1062512241394294e-24
-2427626953125047.5,9.471642989141395e-24,7.897108497526281e-24
-2417636718750047.5,1.2153176526941519e-23,1.2178485617566384e-23
-2407646484375047.0,1.7732853067866527e-23,1.890451270412811e-23
-2397656250000047.0,2.969109927021327e-23,2.907148393912521e-23
-2387666015625046.5,4.530461873985172e-23,4.476775707520986e-23
-2377675781250046.5,6.896530576276137e-23,6.883613996626159e-23
-2367685546875046.5,1.0202201056194699e-22,1.0553724574839098e-22
-2357695312500046.0,1.6522789339063998e-22,1.6153672955081836e-22
-2347705078125046.0,2.5117048870021832e-22,2.469679813600702e-22
-2337714843750045.5,3.6433487197191434e-22,3.768037068034107e-22
-2327724609375045.5,5.82769682786751e-22,5.734029308923567e-22
-2317734375000045.5,8.845613825080138e-22,8.721258768990158e-22
-2307744140625045.0,1.295338613025305e-21,1.3232168834561584e-21
-2297753906250045.0,2.0180238297944316e-21,2.003198192113739e-21
-2287763671875044.5,3.0613547964583465e-21,3.0299334766369118e-21
-2277773437500044.5,4.523465911402586e-21,4.5721941955276425e-21
-2267783203125044.5,6.889652230357675e-21,6.885551864831486e-21
-2257792968750044.0,1.043409589595248e-20,1.0357196865784278e-20
-2247802734375044.0,1.5462190313708902e-20,1.5545046940296314e-20
-2237812500000043.8,2.3244673899730547e-20,2.3286603061901133e-20
-2227822265625043.5,3.5006544349965437e-20,3.4834360741312016e-20
-2217832031250043.2,5.19290427333578e-20,5.200259926597194e-20
-2207841796875043.2,7.73445320237216e-20,7.748753802870906e-20
-2197851562500043.0,1.155774732319871e-19,1.1527545384649837e-19
-2187861328125042.8,1.7120318130935808e-19,1.7116771306569937e-19
-2177871093750042.5,2.533917132136101e-19,2.5369047027178787e-19
-2167880859375042.5,3.7570180636012083e-19,3.753513549133317e-19
-2157890625000042.2,5.547328040537412e-19,5.543455614330413e-19
-2147900390625042.0,8.169579501698515e-19,8.171994297014879e-19
-2137910156250041.8,1.2027567243205703e-18,1.202557943602663e-18
-2127919921875041.5,1.7675660987561364e-18,1.766445764896436e-18
-2117929687500041.5,2.590782510729282e-18,2.5900479181474633e-18
-2107939453125041.2,3.790634468525313e-18,3.790850937214606e-18
-2097949218750041.0,5.540159692829764e-18,5.538381119800277e-18
-2087958984375040.8,8.080802800677995e-18,8.076915749022521e-18
-2077968750000040.5,1.1758865698939028e-17,1.1757852522713227e-17
-2067978515625040.5,1.7087463937949976e-17,1.7085481367151053e-17
-2057988281250040.2,2.4793132807568092e-17,2.4782374985218648e-17
-2047998046875040.0,3.589192512752529e-17,3.58822215420974e-17
-2038007812500039.8,5.186476132628665e-17,5.18600851032417e-17
-2028017578125039.8,7.4839724309846e-17,7.481715805992735e-17
-2018027343750039.5,1.0778004610355176e-16,1.0774307287438027e-16
-2008037109375039.2,1.5490719683056088e-16,1.5488144359723154e-16
-1998046875000039.0,2.222874915832846e-16,2.22240288337145e-16
-1988056640625038.8,3.1841839232517245e-16,3.183172335690519e-16
-1978066406250038.8,4.55226474955726e-16,4.551157361730996e-16
-1968076171875038.5,6.496716586610264e-16,6.495385923109525e-16
-1958085937500038.2,9.255805863115176e-16,9.253317552411643e-16
-1948095703125038.0,1.316190821587221e-15,1.315843722766851e-15
-1938105468750038.0,1.868268002182556e-15,1.8678387797597392e-15
-1928115234375037.8,2.6473074635406543e-15,2.6466483506096447e-15
-1918125000000037.5,3.744307426027039e-15,3.743332584382288e-15
-1908134765625037.2,5.286132306739204e-15,5.2848563818251886e-15
-1898144531250037.0,7.44983590876876e-15,7.448017677383446e-15
-1888154296875037.0,1.0480559710294035e-14,1.047788668800106e-14
-1878164062500036.8,1.4716843724626088e-14,1.47131990437373e-14
-1868173828125036.5,2.0627782598156298e-14,2.0622757899175855e-14
-1858183593750036.2,2.886240318547044e-14,2.885518657339494e-14
-1848193359375036.2,4.031304525102403e-14,4.030291554037767e-14
-1838203125000036.0,5.6202175806022286e-14,5.618831329675751e-14
-1828212890625035.8,7.820855788734822e-14,7.818930027047952e-14
-1818222656250035.5,1.0864115590230108e-13,1.0861410334964146e-13
-1808232421875035.2,1.5065668776631476e-13,1.5061906602275378e-13
-1798242187500035.2,2.0853778447020655e-13,2.0848615673837215e-13
-1788251953125035.0,2.8810442775623127e-13,2.880332242691434e-13
-1778261718750034.8,3.973158393846418e-13,3.972170618200707e-13
-1768271484375034.5,5.470175811182675e-13,5.468812774336509e-13
-1758281250000034.5,7.518010060876767e-13,7.516147506898506e-13
-1748291015625034.2,1.031225433714297e-12,1.0309701576756592e-12
-1738300781250034.0,1.4117956216056466e-12,1.4114443133185665e-12
-1728310546875033.8,1.9296200071705476e-12,1.929139291689739e-12
-1718320312500033.5,2.6331745197187712e-12,2.6325223562060327e-12
-1708330078125033.5,3.586473546097926e-12,3.5855868952147877e-12
-1698339843750033.2,4.874657945390235e-12,4.873445966234175e-12
-1688349609375033.0,6.613341915890436e-12,6.6116906247069135e-12
-1678359375000032.8,8.959140139005865e-12,8.956913906254086e-12
-1668369140625032.5,1.2118025317367932e-11,1.211503472334662e-11
-1658378906250032.5,1.6356332902497215e-11,1.6352288676784155e-11
-1648388671875032.2,2.2027090659210093e-11,2.2021594884677718e-11
-1638398437500032.0,2.9613260965448695e-11,2.960585055245199e-11
-1628408203125031.8,3.9765439641461685e-11,3.975557539960866e-11
-1618417968750031.8,5.331711597486691e-11,5.330401178008455e-11
-1608427734375031.5,7.131647651834296e-11,7.129886766851817e-11
-1598437500000031.2,9.514939708777896e-11,9.512556999735634e-11
-1588447265625031.0,1.2674464067603678e-10,1.2671276072364147e-10
-1578457031250030.8,1.6870825795191423e-10,1.6866641031165736e-10
-1568466796875030.8,2.242803575059412e-10,2.242256103837111e-10
-1558476562500030.5,2.9734723971408773e-10,2.972742886495496e-10
-1548486328125030.2,3.9297144523073843e-10,3.9287272906399527e-10
-1538496093750030.0,5.184399952194845e-10,5.183081109662105e-10
-1528505859375030.0,6.8392032025782e-10,6.837495312133701e-10
-1518515625000029.8,9.018314349168443e-10,9.016133098973918e-10
-1508525390625029.5,1.1858860475763204e-09,1.1856003417898898e-09
-1498535156250029.2,1.5526783743365327e-09,1.5522904966254805e-09
-1488544921875029.0,2.027110434279892e-09,2.0265854733259183e-09
-1478554687500029.0,2.647454341440295e-09,2.6467759198989895e-09
-1468564453125028.8,3.4628345067035014e-09,3.4619950875675316e-09
-1458574218750028.5,4.523232070793789e-09,4.522179501219436e-09
-1448583984375028.2,5.87648142650874e-09,5.875069185136272e-09
-1438593750000028.0,7.589577185184176e-09,7.587604780695593e-09
-1428603515625028.0,9.78744648895798e-09,9.784802097784982e-09
-1418613281250027.8,1.266743984949566e-08,1.2664192485476026e-08
-1408623046875027.5,1.6450551357244843e-08,1.6446776355904116e-08
-1398632812500027.2,2.130005965376099e-08,2.1295413870552705e-08
-1388642578125027.2,2.7322422164929786e-08,2.731590303472362e-08
-1378652343750027.0,3.474408206572317e-08,3.4734511074536186e-08
-1368662109375026.8,4.41730407506174e-08,4.4160171590084045e-08
-1358671875000026.5,5.664615471378351e-08,5.6631250012883894e-08
-1348681640625026.2,7.322240423058978e-08,7.320687599302097e-08
-1338691406250026.2,9.434599941532365e-08,9.432831005246864e-08
-1328701171875026.0,1.1974128129035074e-07,1.197149908419035e-07
-1318710937500025.8,1.4951880996533851e-07,1.4947553174048367e-07
-1308720703125025.5,1.8608186591885978e-07,1.860192749940916e-07
-1298730468750025.5,2.3499418454769105e-07,2.3492241217845682e-07
-1288740234375025.2,3.0282772356895766e-07,3.0276398375218314e-07
-1278750000000025.0,3.923382313194992e-07,3.9228649753742814e-07
-1268759765625024.8,4.99055048895125e-07,4.989842085212716e-07
-1258769531250024.5,6.149386865959541e-07,6.147854505681062e-07
-1248779296875024.5,7.406264232849869e-07,7.403398250245755e-07
-1238789062500024.2,8.986787101669491e-07,8.982860779329021e-07
-1228798828125024.0,1.1331621649317866e-06,1.1327951619939583e-06
-1218808593750023.8,1.4853825034021104e-06,1.485200380424395e-06
-1208818359375023.8,1.9547737891680513e-06,1.954789310240048e-06
-1198828125000023.5,2.477168577382682e-06,2.477094118829607e-06
-1188837890625023.2,2.9579428917432464e-06,2.957240112394069e-06
-1178847656250023.0,3.367277611051897e-06,3.3655135563007884e-06
-1168857421875022.8,3.846204928379605e-06,3.843575046276574e-06
-1158867187500022.8,4.724875329413123e-06,4.722485420022802e-06
-1148876953125022.5,6.371615680024717e-06,6.371065345174767e-06
-1138886718750022.2,8.897241138995874e-06,8.899407252522996e-06
-1128896484375022.0,1.1891096134489812e-05,1.1894699001266794e-05
-1118906250000021.9,1.4454861754541967e-05,1.445599060057277e-05
-1108916015625021.6,1.571155472660629e-05,1.570525396135903e-05
-1098925781250021.5,1.567168892804921e-05,1.565563138609975e-05
-1088935546875021.2,1.5963207195158118e-05,1.594172796792879e-05
-1078945312500021.1,1.973549539784911e-05,1.9720878437008973e-05
-1068955078125020.9,3.0284010155460047e-05,3.0292218019747618e-05
-1058964843750020.8,4.866315255962174e-05,4.870385574503435e-05
-1048974609375020.5,7.147944550228656e-05,7.154449897056943e-05
-1038984375000020.2,9.061997307882366e-05,9.06781074312168e-05
-1028994140625020.1,9.629418331947169e-05,9.629970276189296e-05
-1019003906250019.9,8.324664801882578e-05,8.316454668688691e-05
-1009013671875019.8,5.779614740721017e-05,5.763626448410638e-05
-999023437500019.5,4.157398458454724e-05,4.141693594270046e-05
-989033203125019.4,6.777774402586833e-05,6.777164501196692e-05
-979042968750019.1,0.00016822420074563154,0.000168538727253875
-969052734375019.0,0.0003541126137508117,0.0003548561974797589
-959062500000018.8,0.0005984658174539371,0.000599596595716088
-949072265625018.5,0.0008310915873397994,0.0008323715034174589
-939082031250018.4,0.0009552201799087949,0.0009562617182494205
-929091796875018.1,0.0008878801953890976,0.0008883093377971053
-919101562500018.0,0.0006151502973194671,0.0006148608731927441
-909111328125017.8,0.00024259767196924004,0.00024201712852288187
-899121093750017.6,1.5562809762180616e-05,1.5811609176954592e-05
-889130859375017.4,0.00028768674129024874,0.0002905165132806312
-879140625000017.2,0.0014304792269388923,0.0014379304798802092
-869150390625017.0,0.0036989110100148527,0.0037127321242949574
-859160156250016.8,0.007091215949684948,0.00711220284630906
